content,time
"[吃瓜]要我说，校园欺凌也差不多，
同时面临校园欺凌和家庭矛盾的孩子更加，家人的吵闹，同学的排挤，施暴者的欺凌，老师的针对……
高二父母搞离婚，自认聪明没有暴露……
周围没人理解，告诉他人又被但笑话……
现实黑暗，无可奈何。让我很难相信他人。
孤身一人，经历现实的黑暗，让我对现实有了抵触，向往二次元世界的美好，企图逃避黑暗。",2019-11-01 05:18:36
"戒网瘾的最好办法不是不让玩，而是鼓励玩甚至是强迫玩，等新鲜感过了，自然而然就没意思了！我十几岁的时候天天玩游戏废寝忘食，后来连电脑都懒得开，游戏也不想玩！
这就像结婚前姨妈是仇人，结婚后姨妈是救命稻草一样",2019-11-01 04:34:20
"我是一个旁观者，关于豫章书院，我并没有太多了解，偶尔会在网络上看到有关的话题，也大致了解。

以我自身的角度来说，
豫章书院的事件，和校园欺凌事件差不多，身处于被欺凌者的孩子们，不同样也是生活在另一个“豫章书院”
这两个事件，都有施暴者，受害者，旁观者。施暴者:
1为了所谓强大的快感（戒网瘾施暴）
2若不能满足其目的，则会持续施暴。
3假使受害者反抗，
（1）假使施暴者自身遭受到报应，会因为不满，变本加厉
（2）假使施暴者没有遭到报应，便会认为理所当然，更加肆无忌惮。
4假使施受害者不反抗，会自我满足，更加目中无人

受害者:
1因为受到不公的对待，会为了自己的权益，进行反抗，求助等措施。这些措施生效与否，最终都会助长施暴者的嚣张气焰。
2若不作为，施暴者更加自负。

旁观者（如家长，负责人，身边的人等）
【一】家长种类
1抱持大事化小心态（怕事型）
2抱持当事人无用（歧视型）
3抱持不能让孩子吃亏，势必将此事追究到底。（溺爱型）
4通过此事对施暴者进行思想教育，让其真正了解自己错误，并加以改正。（理智型）
5一切都当没发生（冷漠型）

【二】负责人种类
1简单批评施暴者（敷衍型）
2指责受害者（推卸型）
3就事论事，批评教育（理智型）
4不问起因，一棒子打死（昏庸型）【三】身边人种类
1无视，
2参与施暴者
3给予受害者帮助",2019-11-01 04:35:49
"补充说明：有网友反应“只给几个举报通道没什么意义，而是如何解决这个所谓证据不足的问题。”凌晨咨询了书记和公安省厅领导，由于属地（浙江）限制无法受理无法越权管辖，跨区如果投给相关部门转达有很大几率石沉大海，团仔尽力了对不起，在此建议各位网友和UP将情况做梳理通过网上信访的方式，同时建议增加曝光度，希望能引起重视。“若你我皆是一束光，就发一份热吧。”

我向总理说句话/中华人民共和国中央人民政府：https://liuyan.www.gov.cn/
国家投诉受理办公室/国家信访局网上信访：http://wsxf.gjxfj.gov.cn/zfp/webroot/index.html",2019-11-01 21:02:04
"在德国，
起初他们追杀共产主义者，我没有说话———因为我不是共产主义者；
接着他们追杀犹太人，我没有说话———因为我不是犹太人；
后来他们追杀工会成员，我没有说话———因为我不是工会成员；
此后他们追杀天主教徒，我没有说话———因为我是新教教徒；
最后他们奔我而来，却再也没有人站出来为我说话了 。",2019-11-01 20:57:27
我爸当时只说了一句话：但他们把自己儿女送进去的时候，他们就是第一个失败者,2019-11-01 20:51:15
非军校和军人实行军事化管理就是在打着大义的旗号禁锢人身自由，应该列为非法,2019-11-01 20:44:14
正义别想打过利益，up辛苦了，但不希望你因此自杀，即使你很努力，但是没必要，现实社会罢了，记住小破站跟别的平台不一样，某音发这类的视频直接被镇压，某手因为各大网红热度大这件事也没轰动起来，但微视上的确有动静了！,2019-11-01 20:31:47
"战士战死了的时候，苍蝇们所首先发见的是他的缺点和伤痕，嘬着，营营地叫着，以为得意，以为比死了的战士更英雄。但是战士已经战死了，不再来挥去他们。于是乎苍蝇们即更其营营地叫，自以为倒是不朽的声音，因为它们的完全，远在战士之上。 
的确的，谁也没有发见过苍蝇们的缺点和创伤。 
然而，有缺点的战士终竟是战士，完美的苍蝇也终竟不过是苍蝇。
——鲁迅
百年前的文章批判百年前的社会；百年前的文章亦批判如今的混乱。光面和黑暗是相生的，百年前黑暗中有光，如今党的光辉下也有阴影，黑暗永远不会消失，相信在党的领导下会让阴影越来越少。",2019-11-01 20:24:28
怎么掉出榜了？大概是b站撤了吧……不过对比别家，能挂几天第一也不错了[捂脸],2019-11-01 19:05:25
全站第一不见了[小电视_发愁],2019-11-01 19:02:46
呜呜呜之前好多事情也是慢慢淡下去了，唉╯﹏╰,2019-11-01 18:29:36
我虽然没有在那些武校和类似豫章书院的学校上过学 但我以前上的学校就是军事化管理 我从那个学校毕业了以后的一年内 都一直做噩梦 所以说 我在不是豫章书院这种地方的都有这么大的影响 那那些受到豫章书院毒害的人是有多么的害怕 受到的影响必定是巨大的 希望up加油 也要注意安全 万事小心谨慎 别让那些cs得逞！！,2019-11-02 00:06:52
复制这条信息！现在豫章书院已经转移到：南昌龙悔心理教育专修学校，毕竟法人都是吴军豹，虽然改了名字，但是这个学校本质上还是和豫章书院是一样的，希望大家能扩散开让更多人知道！星星之火可以燎原！【/cp】,2019-11-01 23:40:49
当年我没能完成的事，希望up主能完成。尽管希望渺茫，但仍有人愿意去做就是好事！加油💪！！！,2019-11-01 23:22:37
@共青团中央,2019-11-01 23:15:18
up保护好自己，我们只有默默支持你！,2019-11-01 23:17:33
"补充说明：有网友反应“只给几个举报通道没什么意义，而是如何解决这个所谓证据不足的问题。”凌晨咨询了书记和公安省厅领导，由于属地（浙江）限制无法受理无法越权管辖，跨区如果投给相关部门转达有很大几率石沉大海，团仔尽力了对不起，在此建议各位网友和UP将情况做梳理通过网上信访的方式，同时建议增加曝光度，希望能引起重视。“若你我皆是一束光，就发一份热吧。”

我向总理说句话/中华人民共和国中央人民政府：https://liuyan.www.gov.cn/
国家投诉受理办公室/国家信访局网上信访：http://wsxf.gjxfj.gov.cn/zfp/webroot/index.html",2019-11-01 23:12:52
地狱空荡荡，魔鬼在人间。阴阳分两路，人鬼皆殊途。人知鬼恐怖，鬼晓人心毒。,2019-11-01 22:12:06
子沐，谢谢你，对不起我来晚了。但是我们将会加油！,2019-11-01 22:03:17
"青少年保护法

第四条 保护未成年人的工作，应当遵循下列原则：
（一）保障未成年人的合法权益；
（二）尊重未成年人的人格尊严；
（三）适应未成年人身心发展的特点；
（四）教育与保护相结合。
第十三条 父母或者其他监护人不得殴打，虐待未成年人。
父母或者其他监护人有前款所列行为，经教育不改的，人民法院可以根据有关人员或者有关单位的申请，撤销其监护人的资格；依照民法通则第十六条的规定，另行确定监护人。
第三章 学校保护
第十三条 学校应当全面贯彻国家的教育方针，对未成年学生进行德育、智育、体育、美育、劳动教育以及社会生活指导和青春期教育。
学校应当关心、爱护学生；对品行有缺点、学习有困难的学生，应当耐心教育、帮助，不得歧视。
第十四条 学校应当尊重未成年学生的受教育权，不得随意开除未成年学生。
第十五条 学校、幼儿园的教职员应当尊重未成年人的人格尊严，不得对未成年学生和儿童实施体罚、变相体罚或者其他侮辱人格尊严的行为。
第十六条 学校不得使未成年学生在危及人身安全、健康的校舍和其他教育教学设施中活动。
任何组织和个人不得扰乱教学秩序，不得侵占、破坏学校的场地、房屋和设备。
第十七条 学校和幼儿园安排未成年学生和儿童参加集会、文化娱乐、社会实践等集体活动，应当有利于未成年人的健康成长，防止发生人身安全事故。
第十八条 按照国家有关规定送工读学校接受义务教育的未成年人，工读学校应当对其进行思想教育、文化教育、劳动技术教育和职业教育。
工读学校的教职员应当关心、爱护、尊重学生，不得歧视、厌弃。
第四十八条 学校、幼儿园、托儿所的教职员对未成年学生和儿童实施体罚或者变相体罚，情节严重的，由其所在单位或者上级机关给予行政处分。
第五十二条 侵犯未成年人的人身权利或者其他合法权利，构成犯罪的，依法追究刑事责任。
虐待未成年的家庭成员，情节恶劣的，依照刑法第一百八十二条的规定追究刑事责任。
司法工作人员违反监管法规，对被监管的未成年人实行体罚虐待的，依照刑法第一百八十九条的规定追究刑事责任。
阳光之下必有阴影，你我皆为光，黑暗将无所遁形。",2019-11-01 21:44:50
